sample_id,rms_acceleration_mps2,dominant_frequency_hz,peak_acceleration_mps2,vibration_hazard_label
SIM_VIB_05090,0.31058,6.2214,1.00667,0
SIM_VIB_05091,0.15334,8.3136,0.59531,0
SIM_VIB_05092,0.07938,10.1841,0.68492,0
SIM_VIB_05093,1.53616,35.7468,4.25652,1
SIM_VIB_05094,0.12503,9.7167,0.34597,0
SIM_VIB_05095,0.07252,11.8446,0.53841,0
SIM_VIB_05096,0.37056,11.1827,1.6352,1
SIM_VIB_05097,0.20534,15.4538,0.6028,0
SIM_VIB_05098,0.21519,4.4216,0.6003,0
SIM_VIB_05099,0.21077,13.8589,0.59162,0
SIM_VIB_05100,0.35459,7.0903,0.85008,0
SIM_VIB_05101,0.32865,8.0602,1.00953,0
SIM_VIB_05102,1.72565,31.4347,5.46356,1
SIM_VIB_05103,0.03,3.9621,0.4644,0
SIM_VIB_05104,0.21093,3.2122,0.38072,0
SIM_VIB_05105,1.48796,39.5092,4.48214,1
SIM_VIB_05106,0.16599,10.4276,0.41688,0
SIM_VIB_05107,0.17694,10.0955,0.5139,0
SIM_VIB_05108,0.54848,13.7609,1.80637,1
SIM_VIB_05109,1.41781,32.8383,3.76087,1
SIM_VIB_05110,0.19182,15.3797,0.69652,0
SIM_VIB_05111,0.28159,8.6696,0.62758,0
SIM_VIB_05112,0.24854,3.0234,0.52914,0
SIM_VIB_05113,0.15779,9.5505,0.59049,0
SIM_VIB_05114,0.33137,9.121,0.64646,0
SIM_VIB_05115,1.994,35.3544,5.73535,1
SIM_VIB_05116,0.24622,12.1818,0.5939,0
SIM_VIB_05117,0.87199,11.2271,2.30917,1
SIM_VIB_05118,0.56319,11.627,2.03916,1
SIM_VIB_05119,0.13426,8.9953,0.4026,0
SIM_VIB_05120,0.38839,17.2898,1.66968,1
SIM_VIB_05121,0.2742,10.2872,0.66984,0
SIM_VIB_05122,0.19091,15.4035,0.37187,0
SIM_VIB_05123,1.7657,50.3912,4.65681,1
SIM_VIB_05124,0.24525,8.2887,0.67734,0
SIM_VIB_05125,0.1921,9.0382,0.41165,0
SIM_VIB_05126,0.10626,4.2472,0.44148,0
SIM_VIB_05127,0.32436,7.4866,0.63084,0
SIM_VIB_05128,0.1858,6.7177,0.38104,0
SIM_VIB_05129,0.85907,28.7872,2.4725,1
SIM_VIB_05130,0.24855,14.548,0.72276,0
SIM_VIB_05131,0.09395,11.4586,0.67427,0
SIM_VIB_05132,0.06855,10.621,0.43909,0
SIM_VIB_05133,2.1351,35.9304,6.47048,1
SIM_VIB_05134,1.36135,53.7927,4.90006,1
SIM_VIB_05135,0.11711,6.9675,0.71484,0
SIM_VIB_05136,0.98642,15.7208,1.93745,1
SIM_VIB_05137,0.12706,12.2774,0.73552,0
SIM_VIB_05138,1.5794,43.0287,4.92137,1
SIM_VIB_05139,0.20141,13.7982,0.46412,0
SIM_VIB_05140,1.55059,41.28,3.80288,1
SIM_VIB_05141,0.1994,3.9316,0.6284,0
SIM_VIB_05142,0.32907,7.8444,0.93061,0
SIM_VIB_05143,0.21047,21.965,0.71457,0
SIM_VIB_05144,1.80962,47.5459,3.6239,1
SIM_VIB_05145,1.19705,38.6398,3.22946,1
SIM_VIB_05146,0.98486,17.4519,2.60432,1
SIM_VIB_05147,0.68213,33.7742,2.09072,1
SIM_VIB_05148,0.21,8.0421,0.64857,0
SIM_VIB_05149,0.30586,4.8779,0.73091,0
SIM_VIB_05150,0.23545,9.7811,0.72313,0
SIM_VIB_05151,1.07388,27.5105,1.94146,1
SIM_VIB_05152,0.70188,34.5819,1.95869,1
SIM_VIB_05153,0.1846,8.647,0.76782,0
SIM_VIB_05154,0.71612,11.5037,2.27006,1
SIM_VIB_05155,0.16889,10.3917,0.51454,0
SIM_VIB_05156,0.26636,8.6851,0.77175,0
SIM_VIB_05157,0.28911,2.9107,0.67158,0
SIM_VIB_05158,0.07429,15.8457,0.60161,0
SIM_VIB_05159,0.17202,12.7479,0.50801,0
SIM_VIB_05160,0.73162,19.5052,2.48424,1
SIM_VIB_05161,0.26665,8.3099,0.50423,0
SIM_VIB_05162,1.53452,14.0343,5.48409,1
SIM_VIB_05163,0.43175,27.2274,2.09957,1
SIM_VIB_05164,0.57605,20.1629,1.37292,1
SIM_VIB_05165,0.73998,14.7516,2.0218,1
SIM_VIB_05166,0.1535,6.8227,0.46235,0
SIM_VIB_05167,0.6971,16.6031,1.59707,1
SIM_VIB_05168,0.2758,10.4726,0.92326,0
SIM_VIB_05169,0.15722,13.8222,0.54892,0
SIM_VIB_05170,0.4258,11.3043,1.45188,0
SIM_VIB_05171,0.17475,5.6921,0.65698,0
SIM_VIB_05172,0.18556,8.5027,0.67056,0
SIM_VIB_05173,0.89358,30.1722,2.82217,1
SIM_VIB_05174,0.20774,9.9984,0.59656,0
SIM_VIB_05175,0.2447,7.7442,0.54346,0
SIM_VIB_05176,0.20469,10.4269,0.40335,0
SIM_VIB_05177,0.90293,29.1927,2.12532,1
SIM_VIB_05178,2.04297,49.9358,6.81831,1
SIM_VIB_05179,0.55919,17.5985,1.91267,1
SIM_VIB_05180,1.33217,30.4366,4.72027,1
SIM_VIB_05181,0.27501,6.6593,0.82739,0
SIM_VIB_05182,0.86163,33.2716,1.69007,1
SIM_VIB_05183,0.28372,9.7837,0.88968,0
SIM_VIB_05184,0.24179,4.6692,0.52809,0
SIM_VIB_05185,0.91514,23.2725,3.02573,1
SIM_VIB_05186,0.09075,5.8027,0.39673,0
SIM_VIB_05187,2.08034,39.1182,4.49851,1
SIM_VIB_05188,0.23597,6.1845,0.72717,0
SIM_VIB_05189,0.03,6.6572,0.56275,0
SIM_VIB_05190,0.25841,7.0453,0.65015,0
SIM_VIB_05191,0.11293,10.0136,0.30942,0
SIM_VIB_05192,0.2538,15.752,0.91198,0
SIM_VIB_05193,0.77262,16.8962,2.3596,1
SIM_VIB_05194,0.09715,6.9991,0.76723,0
SIM_VIB_05195,1.35609,50.881,3.60622,1
SIM_VIB_05196,0.31997,10.4098,1.14944,0
SIM_VIB_05197,0.22259,6.9462,0.63558,0
SIM_VIB_05198,0.73251,27.9828,2.1774,1
SIM_VIB_05199,1.10504,16.6807,2.22088,1
SIM_VIB_05200,0.67828,35.8988,1.92221,1
SIM_VIB_05201,0.94661,21.6912,1.9871,1
SIM_VIB_05202,0.73514,19.4595,1.94634,1
SIM_VIB_05203,0.27704,8.1165,0.52625,0
SIM_VIB_05204,0.42471,17.8347,1.44358,1
SIM_VIB_05205,0.26575,7.5678,0.85264,0
SIM_VIB_05206,0.113,9.2952,0.44543,0
SIM_VIB_05207,0.29764,8.1889,0.88979,0
SIM_VIB_05208,0.30764,7.5364,0.70085,0
SIM_VIB_05209,0.28705,15.1778,0.66882,0
SIM_VIB_05210,0.60914,26.3606,1.99829,1
SIM_VIB_05211,0.38969,7.8867,1.12628,0
SIM_VIB_05212,0.25378,13.5895,0.5307,0
SIM_VIB_05213,0.23417,8.6208,0.74114,0
SIM_VIB_05214,0.25,10.1566,1.59028,1
SIM_VIB_05215,0.75843,9.9556,1.92958,1
SIM_VIB_05216,1.61779,46.7392,5.41024,1
SIM_VIB_05217,0.98064,26.4098,2.06355,1
SIM_VIB_05218,0.95163,13.5825,2.69961,1
SIM_VIB_05219,0.83138,16.7164,1.98,1
SIM_VIB_05220,0.13402,5.3548,0.60443,0
SIM_VIB_05221,0.16718,8.5891,0.77463,0
SIM_VIB_05222,0.7488,27.684,2.39048,1
SIM_VIB_05223,0.2374,10.4485,0.79847,0
SIM_VIB_05224,0.18717,11.4356,0.46886,0
SIM_VIB_05225,0.27936,13.2264,0.59228,0
SIM_VIB_05226,1.98679,39.2158,3.58062,1
SIM_VIB_05227,0.21492,10.5525,0.71492,0
SIM_VIB_05228,0.60111,22.4167,1.98128,1
SIM_VIB_05229,0.15527,9.067,0.45085,0
SIM_VIB_05230,1.12347,42.308,2.51578,1
SIM_VIB_05231,0.54548,31.1873,2.0785,1
SIM_VIB_05232,0.15625,17.1485,0.48287,0
SIM_VIB_05233,0.15869,9.0042,0.32695,0
SIM_VIB_05234,0.21934,14.777,0.5404,0
SIM_VIB_05235,0.22058,2.6103,0.51764,0
SIM_VIB_05236,0.72216,19.3359,2.00492,1
SIM_VIB_05237,0.18924,14.1838,0.60407,0
SIM_VIB_05238,0.62798,22.7304,1.6885,1
SIM_VIB_05239,0.21233,9.7951,0.73041,0
SIM_VIB_05240,0.2421,13.7865,0.45508,0
SIM_VIB_05241,0.16767,10.1272,0.27151,0
SIM_VIB_05242,0.44474,12.1957,1.22066,0
SIM_VIB_05243,0.15712,6.7919,0.36654,0
SIM_VIB_05244,0.48402,9.669,1.45661,1
SIM_VIB_05245,0.53697,30.7223,2.29707,1
SIM_VIB_05246,0.35832,2.7812,0.93705,0
SIM_VIB_05247,0.31978,9.5301,0.73895,0
SIM_VIB_05248,0.70369,22.6869,2.57658,1
SIM_VIB_05249,0.11465,16.3765,0.37385,0
SIM_VIB_05250,0.12627,5.7564,0.49274,0
SIM_VIB_05251,0.10371,17.2391,0.20299,0
SIM_VIB_05252,0.31827,9.378,0.75382,0
SIM_VIB_05253,0.25096,16.5815,0.69872,0
SIM_VIB_05254,0.27156,8.8395,0.64982,0
SIM_VIB_05255,1.29889,42.2024,4.13943,1
SIM_VIB_05256,1.2569,62.9369,4.11044,1
SIM_VIB_05257,0.35572,14.5164,1.76054,1
SIM_VIB_05258,0.09492,11.4522,0.3682,0
SIM_VIB_05259,1.19088,33.3981,3.5173,1
SIM_VIB_05260,1.41574,30.6689,4.76955,1
SIM_VIB_05261,0.22818,2.6281,0.78322,0
SIM_VIB_05262,0.56773,27.4079,1.88235,1
SIM_VIB_05263,0.94996,28.5814,2.01772,1
SIM_VIB_05264,0.17317,10.1193,0.63059,0
SIM_VIB_05265,2.33924,42.5877,7.46277,1
SIM_VIB_05266,0.29704,4.8063,0.90224,0
SIM_VIB_05267,0.24256,11.9626,0.70196,0
SIM_VIB_05268,0.2711,12.2284,0.55875,0
SIM_VIB_05269,0.18384,15.7593,0.54408,0
SIM_VIB_05270,0.93102,24.3198,2.00505,1
SIM_VIB_05271,1.28584,23.6569,2.38166,1
SIM_VIB_05272,0.26169,14.7191,0.84369,0
SIM_VIB_05273,0.0919,5.7763,0.69523,0
SIM_VIB_05274,2.05374,22.8711,6.24539,1
SIM_VIB_05275,0.15226,13.4684,0.36262,0
SIM_VIB_05276,0.21864,17.1793,0.75429,0
SIM_VIB_05277,1.43607,34.5593,3.89286,1
SIM_VIB_05278,0.64009,31.32,2.02086,1
SIM_VIB_05279,0.79846,21.0734,1.88315,1
SIM_VIB_05280,0.4765,27.7666,1.96025,1
SIM_VIB_05281,0.75567,17.2648,2.55375,1
SIM_VIB_05282,0.13325,8.1571,0.59455,0
SIM_VIB_05283,0.22294,13.4997,0.6265,0
SIM_VIB_05284,0.32126,16.1405,0.81596,0
SIM_VIB_05285,0.6583,29.3506,2.32965,1
SIM_VIB_05286,0.14963,11.8622,0.67118,0
SIM_VIB_05287,1.44554,38.5334,4.06025,1
SIM_VIB_05288,1.05342,35.0834,3.51877,1
SIM_VIB_05289,0.71875,6.728,1.29709,1
SIM_VIB_05290,0.30474,7.1424,0.78205,0
SIM_VIB_05291,0.1658,9.9967,0.55397,0
SIM_VIB_05292,0.15176,8.8444,0.42469,0
SIM_VIB_05293,0.18963,8.7394,0.78972,0
SIM_VIB_05294,0.33826,10.2928,0.64816,0
SIM_VIB_05295,0.75646,19.9328,1.8063,1
SIM_VIB_05296,0.28219,1.5114,0.74872,0
SIM_VIB_05297,0.60367,8.898,1.16637,1
SIM_VIB_05298,1.61793,31.5661,4.15321,1
SIM_VIB_05299,0.20776,8.6806,0.55528,0
SIM_VIB_05300,0.2625,11.5126,0.78361,0
SIM_VIB_05301,0.20671,13.157,0.74876,0
SIM_VIB_05302,2.03624,31.3484,4.2909,1
SIM_VIB_05303,0.29242,14.22,0.54295,0
SIM_VIB_05304,1.81309,33.0712,5.6479,1
SIM_VIB_05305,0.92767,29.2538,2.7777,1
SIM_VIB_05306,1.03786,8.0757,2.47271,1
SIM_VIB_05307,0.52404,37.5997,1.32911,1
SIM_VIB_05308,0.49929,21.0108,1.48732,1
SIM_VIB_05309,0.13913,8.7698,0.28902,0
SIM_VIB_05310,0.15707,10.2213,0.55274,0
SIM_VIB_05311,0.31281,13.7534,0.69681,0
SIM_VIB_05312,1.95762,48.9705,4.3912,1
SIM_VIB_05313,0.87824,54.8285,2.26253,1
SIM_VIB_05314,0.27521,10.0098,0.69457,0
SIM_VIB_05315,1.36844,56.9401,3.92567,1
SIM_VIB_05316,0.93479,12.8448,2.68926,1
SIM_VIB_05317,0.25857,10.3706,0.92941,0
SIM_VIB_05318,0.05642,6.6396,0.48641,0
SIM_VIB_05319,0.24163,12.933,0.78221,0
SIM_VIB_05320,2.06087,43.6832,5.16904,1
SIM_VIB_05321,0.29845,9.7884,0.91606,0
SIM_VIB_05322,0.30528,4.3156,0.72735,0
SIM_VIB_05323,0.24821,1.7122,0.65488,0
SIM_VIB_05324,1.97615,36.6229,4.19064,1
SIM_VIB_05325,0.24782,8.1216,0.5306,0
SIM_VIB_05326,0.31489,4.6817,1.10133,0
SIM_VIB_05327,0.22152,3.3942,0.726,0
SIM_VIB_05328,0.878,23.1641,2.7438,1
SIM_VIB_05329,0.26821,7.627,0.82191,0
SIM_VIB_05330,0.24472,9.8169,0.75039,0
SIM_VIB_05331,1.59616,58.1473,4.2657,1
SIM_VIB_05332,0.90359,32.4147,4.52933,1
SIM_VIB_05333,0.27002,11.2418,0.83708,0
SIM_VIB_05334,0.28196,3.1364,0.59796,0
SIM_VIB_05335,0.16995,13.6671,0.65518,0
SIM_VIB_05336,0.29738,7.7146,0.87191,0
SIM_VIB_05337,2.44367,63.9504,6.59398,1
SIM_VIB_05338,1.03828,20.4833,2.59625,1
SIM_VIB_05339,0.16076,8.1011,0.54943,0
SIM_VIB_05340,0.30451,15.2856,0.93779,0
SIM_VIB_05341,0.27955,27.7752,1.54144,1
SIM_VIB_05342,2.11445,21.5488,5.62835,1
SIM_VIB_05343,0.97603,17.3428,3.03988,1
SIM_VIB_05344,0.19605,16.0311,0.52447,0
SIM_VIB_05345,1.37662,46.4119,4.21306,1
SIM_VIB_05346,2.12549,53.8569,6.02131,1
SIM_VIB_05347,0.17904,9.9075,0.61779,0
SIM_VIB_05348,0.20222,7.5008,0.86633,0
SIM_VIB_05349,2.24221,53.0496,6.61647,1
SIM_VIB_05350,1.63183,35.5425,4.52038,1
SIM_VIB_05351,0.20142,6.1834,0.63838,0
SIM_VIB_05352,0.05067,6.2173,0.37292,0
SIM_VIB_05353,1.107,47.5233,3.90528,1
SIM_VIB_05354,0.24475,9.0477,0.74941,0
SIM_VIB_05355,0.03,9.6993,0.56313,0
SIM_VIB_05356,0.03,7.5933,0.52532,0
SIM_VIB_05357,0.44496,15.0976,1.4018,1
SIM_VIB_05358,0.24431,8.2471,0.62626,0
SIM_VIB_05359,0.09431,4.2651,0.42761,0
SIM_VIB_05360,0.19709,6.6832,0.66771,0
SIM_VIB_05361,0.07983,3.2449,0.46062,0
SIM_VIB_05362,0.19506,10.2939,0.60585,0
SIM_VIB_05363,0.66506,18.3503,2.43724,1
SIM_VIB_05364,0.23282,10.5029,0.49743,0
SIM_VIB_05365,1.5538,30.5178,5.09638,1
SIM_VIB_05366,0.31837,23.1158,2.03441,1
SIM_VIB_05367,0.79452,49.1237,4.50046,1
SIM_VIB_05368,0.7501,22.1481,1.54711,1
SIM_VIB_05369,0.59034,15.6667,2.1773,1
SIM_VIB_05370,0.5001,21.6019,1.84303,1
SIM_VIB_05371,0.19502,2.4169,0.49688,0
SIM_VIB_05372,0.67706,30.6747,1.69499,1
SIM_VIB_05373,0.61643,36.392,1.92416,1
SIM_VIB_05374,0.21903,9.9838,0.66325,0
SIM_VIB_05375,0.95401,33.7921,2.3175,1
SIM_VIB_05376,0.15069,12.0841,0.8255,0
SIM_VIB_05377,1.81804,53.8764,4.90453,1
SIM_VIB_05378,0.16844,11.4336,0.59248,0
SIM_VIB_05379,0.06377,12.1089,0.74612,0
SIM_VIB_05380,0.27863,6.2277,0.73312,0
SIM_VIB_05381,0.46254,14.8929,1.34991,0
SIM_VIB_05382,0.34471,9.3957,1.00481,0
SIM_VIB_05383,0.22885,6.5646,0.46557,0
SIM_VIB_05384,0.2383,3.3393,0.73997,0
SIM_VIB_05385,0.61511,27.5936,2.07454,1
SIM_VIB_05386,0.09512,11.2351,0.42255,0
SIM_VIB_05387,0.09995,2.8966,0.41483,0
SIM_VIB_05388,0.1004,8.1214,0.61358,0
SIM_VIB_05389,1.75854,37.2706,4.47931,1
SIM_VIB_05390,0.20651,1.5759,0.88897,0
SIM_VIB_05391,0.24691,7.0217,0.64731,0
SIM_VIB_05392,0.91304,31.5892,1.73004,1
SIM_VIB_05393,0.0913,8.3546,0.65267,0
SIM_VIB_05394,0.30779,10.39,0.81777,0
SIM_VIB_05395,0.19913,8.2717,0.57764,0
SIM_VIB_05396,0.04002,8.4108,0.39009,0
SIM_VIB_05397,0.20227,19.2877,0.62372,0
SIM_VIB_05398,0.41122,13.8582,1.22172,0
SIM_VIB_05399,0.3006,1.0,0.96509,0
SIM_VIB_05400,1.63371,36.2736,5.01132,1
SIM_VIB_05401,0.23896,7.0612,0.74282,0
SIM_VIB_05402,0.38494,14.4294,1.22655,0
SIM_VIB_05403,0.29281,8.8793,0.76044,0
SIM_VIB_05404,0.2705,14.7909,0.63756,0
SIM_VIB_05405,0.12701,10.4334,0.69804,0
SIM_VIB_05406,0.68397,23.6496,2.24565,1
SIM_VIB_05407,0.79601,11.6205,2.24905,1
SIM_VIB_05408,0.2639,15.1142,0.78937,0
SIM_VIB_05409,2.02749,57.8679,6.38019,1
SIM_VIB_05410,0.22011,9.6728,0.71709,0
SIM_VIB_05411,1.65884,52.0689,5.48075,1
SIM_VIB_05412,0.17336,8.6306,0.62348,0
SIM_VIB_05413,0.20435,9.6484,0.75098,0
SIM_VIB_05414,1.70529,36.8811,4.59803,1
SIM_VIB_05415,1.13154,44.7555,4.4527,1
SIM_VIB_05416,0.2466,5.6087,0.739,0
SIM_VIB_05417,0.18348,11.2679,0.45777,0
SIM_VIB_05418,0.21939,8.9665,0.59117,0
SIM_VIB_05419,0.36414,13.239,1.12833,0
SIM_VIB_05420,0.08708,18.3829,0.35607,0
SIM_VIB_05421,0.61841,28.4764,2.15039,1
SIM_VIB_05422,0.1879,8.0629,0.46864,0
SIM_VIB_05423,0.84904,38.1151,2.31748,1
SIM_VIB_05424,0.20486,3.526,0.51912,0
SIM_VIB_05425,0.33354,26.9012,1.948,1
SIM_VIB_05426,0.24142,11.5272,0.51172,0
SIM_VIB_05427,0.23488,8.57,0.81491,0
SIM_VIB_05428,0.70853,24.8871,2.29963,1
SIM_VIB_05429,0.26009,11.9109,0.70094,0
SIM_VIB_05430,0.27486,6.8317,0.64323,0
SIM_VIB_05431,0.19913,4.1569,0.65794,0
SIM_VIB_05432,0.30069,6.7603,0.80227,0
SIM_VIB_05433,0.97535,16.6593,2.52986,1
SIM_VIB_05434,0.53317,20.369,1.76328,1
SIM_VIB_05435,0.23106,6.2848,0.57134,0
SIM_VIB_05436,1.15981,46.9999,3.10192,1
SIM_VIB_05437,0.94501,30.3639,2.61612,1
SIM_VIB_05438,0.25016,9.5033,0.79371,0
SIM_VIB_05439,1.64386,55.5902,3.34895,1
SIM_VIB_05440,0.18611,5.6275,0.40624,0
SIM_VIB_05441,0.61832,26.2379,1.77588,1
SIM_VIB_05442,1.9164,51.6294,3.59649,1
SIM_VIB_05443,0.56288,23.183,1.4525,1
SIM_VIB_05444,0.24859,1.2899,0.8713,0
SIM_VIB_05445,0.04244,8.5868,0.41687,0
SIM_VIB_05446,0.67231,11.7053,1.94173,1
SIM_VIB_05447,0.37858,9.509,1.11365,0
SIM_VIB_05448,0.60754,15.5081,1.76223,1
SIM_VIB_05449,0.898,10.0769,2.37612,1
SIM_VIB_05450,1.82748,24.6815,5.62607,1
SIM_VIB_05451,0.25154,11.6147,0.82998,0
SIM_VIB_05452,1.55473,55.0946,4.52778,1
SIM_VIB_05453,1.60751,57.9311,4.50878,1
SIM_VIB_05454,0.20241,8.6318,0.59361,0
SIM_VIB_05455,0.98708,20.0215,3.02904,1
SIM_VIB_05456,0.16001,8.7966,0.44777,0
SIM_VIB_05457,0.22086,14.9421,0.65172,0
SIM_VIB_05458,0.16547,4.956,0.48112,0
SIM_VIB_05459,0.31742,10.2296,1.01905,0
SIM_VIB_05460,0.38511,10.7547,0.88895,0
SIM_VIB_05461,0.24795,7.4524,0.56683,0
SIM_VIB_05462,0.24227,4.4808,0.55533,0
SIM_VIB_05463,0.26314,14.5301,0.51014,0
SIM_VIB_05464,0.12879,11.2736,0.32626,0
SIM_VIB_05465,0.16574,11.7478,0.76547,0
SIM_VIB_05466,0.28685,7.7725,0.59208,0
SIM_VIB_05467,0.16281,12.2133,0.57762,0
SIM_VIB_05468,0.22233,11.9101,0.57704,0
SIM_VIB_05469,0.21689,9.5875,0.52342,0
SIM_VIB_05470,0.42336,19.9739,1.77903,1
SIM_VIB_05471,0.27711,13.8381,0.86493,0
SIM_VIB_05472,0.22577,5.8728,0.57746,0
SIM_VIB_05473,0.32621,12.8702,0.96843,0
SIM_VIB_05474,0.15237,5.3564,0.50812,0
SIM_VIB_05475,0.31056,10.5486,0.97077,0
SIM_VIB_05476,1.37703,73.2718,5.24703,1
SIM_VIB_05477,0.53151,10.6824,2.25757,1
SIM_VIB_05478,0.29831,8.837,0.84402,0
SIM_VIB_05479,1.88377,39.4732,3.80452,1
SIM_VIB_05480,0.12771,7.4811,0.56475,0
SIM_VIB_05481,0.3839,3.1419,0.79571,0
SIM_VIB_05482,0.19505,6.9416,0.57664,0
SIM_VIB_05483,0.65847,19.8343,2.04864,1
SIM_VIB_05484,0.17329,7.8455,0.47042,0
SIM_VIB_05485,0.60823,23.3186,1.70647,1
SIM_VIB_05486,0.28555,12.1063,0.66511,0
SIM_VIB_05487,0.53719,23.6012,1.43276,1
SIM_VIB_05488,0.13424,14.2173,0.66925,0
SIM_VIB_05489,0.54849,10.4851,2.82275,1
SIM_VIB_05490,1.06423,44.7968,3.72819,1
SIM_VIB_05491,2.09989,49.8307,5.47138,1
SIM_VIB_05492,0.20148,8.3172,0.64486,0
SIM_VIB_05493,0.41666,14.0223,1.0642,0
SIM_VIB_05494,1.66188,61.3619,3.80954,1
SIM_VIB_05495,0.63559,35.7424,2.02228,1
SIM_VIB_05496,0.27838,13.0653,0.52019,0
SIM_VIB_05497,0.17385,6.425,0.569,0
SIM_VIB_05498,0.72829,23.2698,2.42916,1
SIM_VIB_05499,1.00963,12.0,3.98679,1
SIM_VIB_05500,0.23984,5.9376,0.66899,0
SIM_VIB_05501,0.18082,8.0125,0.66537,0
SIM_VIB_05502,0.34844,15.4367,0.778,0
SIM_VIB_05503,0.30395,3.5078,0.7076,0
SIM_VIB_05504,0.65721,21.9284,1.59721,1
SIM_VIB_05505,0.12268,9.8346,0.53735,0
SIM_VIB_05506,0.22603,14.6779,0.58564,0
SIM_VIB_05507,0.14757,4.6547,0.60215,0
SIM_VIB_05508,0.64247,18.3678,1.96692,1
SIM_VIB_05509,0.29327,8.8988,0.81888,0
SIM_VIB_05510,0.13832,15.6356,0.54448,0
SIM_VIB_05511,0.103,14.4414,0.50648,0
SIM_VIB_05512,0.15354,2.6542,0.51404,0
SIM_VIB_05513,0.21982,6.2572,0.73754,0
SIM_VIB_05514,0.79998,27.5462,1.56485,1
SIM_VIB_05515,0.21642,16.5494,0.57496,0
SIM_VIB_05516,1.66151,48.4933,5.63636,1
SIM_VIB_05517,0.19263,6.7791,0.62479,0
SIM_VIB_05518,0.63771,13.225,1.64635,1
SIM_VIB_05519,2.02259,58.6968,5.24683,1
SIM_VIB_05520,1.26971,30.9942,3.7801,1
SIM_VIB_05521,0.30676,8.0453,0.99634,0
SIM_VIB_05522,0.49825,23.8152,1.4672,1
SIM_VIB_05523,0.19759,3.203,0.70786,0
SIM_VIB_05524,0.28315,2.4037,0.78644,0
SIM_VIB_05525,0.37608,8.3369,1.20199,0
SIM_VIB_05526,2.04463,45.5922,4.32341,1
SIM_VIB_05527,1.06673,34.2853,2.22672,1
SIM_VIB_05528,0.19474,1.7582,0.55877,0
SIM_VIB_05529,1.62802,41.8884,5.72504,1
SIM_VIB_05530,0.19343,13.5293,0.63702,0
SIM_VIB_05531,1.22256,42.6774,4.68897,1
SIM_VIB_05532,0.15407,1.3527,0.62177,0
SIM_VIB_05533,2.09506,31.8437,4.19264,1
SIM_VIB_05534,1.65902,48.1655,5.19377,1
SIM_VIB_05535,0.28862,19.3973,1.77088,1
SIM_VIB_05536,0.17028,7.6487,0.70383,0
SIM_VIB_05537,0.30156,5.0585,0.88292,0
SIM_VIB_05538,1.26923,57.5546,4.98604,1
SIM_VIB_05539,0.2055,10.6738,0.70908,0
SIM_VIB_05540,0.19755,16.9014,0.58926,0
SIM_VIB_05541,0.60622,31.3216,1.79321,1
SIM_VIB_05542,0.21089,11.6427,0.65872,0
SIM_VIB_05543,0.3132,9.1027,0.96189,0
SIM_VIB_05544,0.03,13.818,0.53041,0
SIM_VIB_05545,0.22876,7.0873,0.72786,0
SIM_VIB_05546,0.44052,14.0557,1.01565,1
SIM_VIB_05547,0.85473,15.5382,2.43998,1
SIM_VIB_05548,1.50956,46.9165,3.30629,1
SIM_VIB_05549,0.28257,10.4393,0.63683,0
SIM_VIB_05550,0.55503,15.7189,1.84813,1
SIM_VIB_05551,0.76513,32.6218,2.04633,1
SIM_VIB_05552,0.67688,7.3113,1.552,1
SIM_VIB_05553,0.1489,10.824,0.32565,0
SIM_VIB_05554,1.54851,46.8479,4.12126,1
SIM_VIB_05555,2.52381,36.8251,5.50302,1
SIM_VIB_05556,0.29808,14.8527,0.87015,0
SIM_VIB_05557,0.22796,6.4289,0.67936,0
SIM_VIB_05558,0.52581,13.5762,2.19575,1
SIM_VIB_05559,0.2079,9.4036,0.61545,0
SIM_VIB_05560,0.31531,5.0614,0.87191,0
SIM_VIB_05561,0.17994,7.3093,0.63693,0
SIM_VIB_05562,0.18771,11.4405,0.6962,0
SIM_VIB_05563,0.23472,12.4656,0.71393,0
SIM_VIB_05564,0.31571,12.1344,0.57467,0
SIM_VIB_05565,0.23861,12.0766,0.66653,0
SIM_VIB_05566,0.30014,1.0,0.83585,0
SIM_VIB_05567,1.55293,26.7388,3.98727,1
SIM_VIB_05568,1.45966,54.4305,4.93125,1
SIM_VIB_05569,0.6481,23.6923,2.27226,1
SIM_VIB_05570,0.25167,8.7874,0.80235,0
SIM_VIB_05571,0.20085,10.1234,0.57695,0
SIM_VIB_05572,0.80277,12.8205,2.49792,1
SIM_VIB_05573,1.44445,45.2563,4.63893,1
SIM_VIB_05574,1.43306,47.9474,3.73912,1
SIM_VIB_05575,1.3798,40.2561,3.79483,1
SIM_VIB_05576,0.1971,11.3983,0.61874,0
SIM_VIB_05577,0.6362,20.0688,2.11205,1
SIM_VIB_05578,0.65061,23.7688,1.7134,1
SIM_VIB_05579,0.44557,33.2149,1.44952,1
SIM_VIB_05580,0.33834,15.1836,0.81407,0
SIM_VIB_05581,0.21901,10.0308,0.60247,0
SIM_VIB_05582,1.14879,10.3117,2.79626,1
SIM_VIB_05583,1.5228,46.9486,3.1843,1
SIM_VIB_05584,1.45428,47.1443,4.36356,1
SIM_VIB_05585,0.06392,9.2805,0.43698,0
SIM_VIB_05586,0.14526,7.1023,0.38186,0
SIM_VIB_05587,0.23941,10.8393,0.64195,0
SIM_VIB_05588,0.13934,6.7476,0.48304,0
SIM_VIB_05589,0.16386,3.8427,0.67078,0
